"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"26/09/2023";"0000";"14,9";"15,0";"14,6";"79,0";"80,0";"79,0";"11,3";"11,4";"11,0";"1015,5";"1015,6";"1014,9";"2,2";"121,0";"6,7";"";"0,0"
"26/09/2023";"0100";"14,8";"15,1";"14,8";"79,0";"79,0";"78,0";"11,3";"11,3";"11,1";"1015,5";"1016,9";"1015,3";"2,4";"122,0";"7,4";"";"0,0"
"26/09/2023";"0200";"15,1";"15,1";"14,8";"77,0";"79,0";"77,0";"11,1";"11,3";"11,1";"1015,3";"1016,4";"1015,1";"3,3";"108,0";"6,8";"";"0,0"
"26/09/2023";"0300";"15,3";"15,3";"15,0";"77,0";"78,0";"77,0";"11,2";"11,3";"11,1";"1015,0";"1015,3";"1014,2";"3,0";"110,0";"7,4";"";"0,0"
"26/09/2023";"0400";"15,3";"15,4";"15,1";"78,0";"79,0";"77,0";"11,4";"11,6";"11,2";"1013,4";"1015,6";"1013,4";"3,0";"105,0";"7,3";"";"0,0"
"26/09/2023";"0500";"15,5";"15,5";"15,3";"79,0";"79,0";"77,0";"11,8";"11,8";"11,4";"1013,5";"1014,1";"1013,2";"3,1";"109,0";"8,0";"";"0,0"
"26/09/2023";"0600";"15,5";"15,7";"15,4";"81,0";"81,0";"78,0";"12,2";"12,3";"11,7";"1012,6";"1013,9";"1012,6";"2,8";"98,0";"8,4";"";"0,0"
"26/09/2023";"0700";"16,2";"16,2";"15,5";"76,0";"83,0";"76,0";"12,0";"12,9";"12,0";"1012,5";"1012,6";"1011,2";"3,5";"92,0";"8,3";"";"0,0"
"26/09/2023";"0800";"15,8";"16,2";"15,8";"81,0";"81,0";"76,0";"12,6";"12,6";"11,9";"1010,6";"1012,5";"1010,6";"4,2";"86,0";"8,5";"";"0,0"
"26/09/2023";"0900";"14,4";"16,0";"14,4";"84,0";"88,0";"80,0";"11,8";"13,3";"11,8";"1011,5";"1011,6";"1010,6";"3,8";"42,0";"8,1";"";"0,2"
"26/09/2023";"1000";"13,8";"14,4";"13,1";"86,0";"89,0";"84,0";"11,5";"11,7";"10,9";"1012,3";"1012,3";"1009,9";"2,5";"78,0";"8,0";"2,80";"2,8"
"26/09/2023";"1100";"14,8";"15,0";"13,6";"85,0";"92,0";"81,0";"12,2";"12,5";"11,1";"1012,3";"1012,9";"1010,7";"3,5";"90,0";"8,6";"72,10";"1,2"
"26/09/2023";"1200";"15,5";"15,6";"14,5";"79,0";"91,0";"77,0";"11,9";"13,3";"11,4";"1012,8";"1012,8";"1011,1";"3,8";"111,0";"8,9";"222,90";"0,2"
"26/09/2023";"1300";"15,6";"15,9";"15,3";"87,0";"88,0";"77,0";"13,5";"13,6";"11,8";"1011,6";"1012,8";"1010,7";"4,0";"119,0";"10,1";"308,80";"0,2"
"26/09/2023";"1400";"14,6";"15,7";"13,6";"100,0";"100,0";"87,0";"14,6";"14,6";"13,1";"1012,0";"1012,3";"1011,0";"3,5";"88,0";"10,4";"147,70";"3,8"
"26/09/2023";"1500";"14,9";"14,9";"14,5";"96,0";"100,0";"96,0";"14,3";"14,9";"14,1";"1010,4";"1012,1";"1010,4";"4,3";"112,0";"11,4";"291,70";"3,2"
"26/09/2023";"1600";"14,4";"14,9";"14,2";"96,0";"96,0";"92,0";"13,7";"14,3";"13,1";"1010,0";"1011,1";"1009,9";"4,0";"115,0";"11,4";"212,10";"1,8"
"26/09/2023";"1700";"14,6";"14,7";"14,1";"100,0";"100,0";"96,0";"14,6";"14,7";"13,8";"1009,1";"1011,6";"1009,1";"4,6";"105,0";"10,2";"171,70";"6,4"
"26/09/2023";"1800";"14,4";"15,0";"14,4";"99,0";"100,0";"98,0";"14,2";"14,9";"14,2";"1009,5";"1009,6";"1008,6";"4,0";"114,0";"12,1";"258,50";"2,4"
"26/09/2023";"1900";"14,1";"14,5";"13,7";"93,0";"100,0";"93,0";"13,0";"14,4";"12,9";"1010,3";"1010,8";"1009,5";"4,2";"122,0";"11,3";"187,10";"2,2"
"26/09/2023";"2000";"14,9";"14,9";"14,1";"85,0";"95,0";"84,0";"12,4";"13,4";"12,1";"1010,8";"1010,9";"1010,1";"3,9";"125,0";"10,3";"190,60";"0,0"
"26/09/2023";"2100";"14,0";"15,1";"14,0";"92,0";"92,0";"79,0";"12,7";"12,7";"11,5";"1010,5";"1010,8";"1009,2";"4,1";"135,0";"11,5";"99,40";"0,0"
"26/09/2023";"2200";"15,1";"15,1";"14,0";"85,0";"93,0";"84,0";"12,5";"13,3";"12,4";"1011,6";"1011,6";"1010,4";"3,8";"119,0";"10,7";"13,30";"0,0"
"26/09/2023";"2300";"15,0";"15,3";"14,9";"84,0";"85,0";"80,0";"12,3";"12,6";"11,9";"1012,6";"1012,6";"1011,6";"3,2";"116,0";"9,2";"";"0,0"
"27/09/2023";"0000";"14,4";"15,2";"13,6";"86,0";"92,0";"82,0";"12,1";"12,5";"11,8";"1013,2";"1013,2";"1012,6";"3,3";"123,0";"9,7";"";"0,2"
"27/09/2023";"0100";"14,0";"14,4";"13,7";"95,0";"97,0";"86,0";"13,3";"13,4";"12,2";"1012,8";"1013,1";"1012,8";"2,7";"131,0";"8,9";"";"0,0"
"27/09/2023";"0200";"14,6";"14,7";"14,0";"87,0";"95,0";"87,0";"12,5";"13,4";"12,5";"1012,9";"1012,9";"1012,6";"2,9";"137,0";"8,0";"";"0,0"
"27/09/2023";"0300";"13,4";"14,7";"13,4";"97,0";"97,0";"85,0";"13,0";"13,1";"12,2";"1012,7";"1013,0";"1012,6";"2,7";"133,0";"9,2";"";"0,0"
"27/09/2023";"0400";"13,4";"13,4";"13,3";"100,0";"100,0";"97,0";"13,4";"13,4";"12,9";"1012,7";"1012,8";"1012,5";"2,2";"166,0";"7,5";"";"0,4"
"27/09/2023";"0500";"13,3";"13,4";"13,2";"100,0";"100,0";"100,0";"13,3";"13,4";"13,2";"1012,7";"1012,8";"1012,5";"3,5";"184,0";"8,1";"";"1,0"
"27/09/2023";"0600";"13,3";"13,3";"13,2";"100,0";"100,0";"100,0";"13,3";"13,3";"13,2";"1012,7";"1012,7";"1012,5";"4,0";"190,0";"8,3";"";"0,8"
"27/09/2023";"0700";"12,8";"13,4";"12,8";"98,0";"100,0";"98,0";"12,5";"13,4";"12,5";"1013,1";"1013,1";"1012,7";"5,2";"194,0";"10,2";"";"1,0"
"27/09/2023";"0800";"12,3";"12,9";"12,3";"98,0";"98,0";"92,0";"12,0";"12,4";"11,6";"1013,8";"1013,8";"1013,1";"4,6";"199,0";"11,0";"";"0,0"
"27/09/2023";"0900";"12,2";"12,4";"12,0";"99,0";"99,0";"96,0";"12,0";"12,1";"11,6";"1014,3";"1014,3";"1013,8";"4,7";"211,0";"10,5";"";"0,2"
"27/09/2023";"1000";"12,5";"12,5";"12,2";"100,0";"100,0";"99,0";"12,4";"12,4";"12,0";"1014,9";"1014,9";"1014,3";"4,9";"209,0";"9,2";"37,80";"0,6"
"27/09/2023";"1100";"13,5";"13,5";"12,5";"94,0";"100,0";"93,0";"12,5";"12,6";"12,4";"1015,5";"1015,6";"1014,8";"4,7";"205,0";"9,1";"254,30";"0,2"
"27/09/2023";"1200";"14,6";"14,6";"13,4";"87,0";"96,0";"86,0";"12,5";"12,9";"11,8";"1015,8";"1015,8";"1015,3";"5,2";"198,0";"10,2";"722,30";"0,0"
"27/09/2023";"1300";"14,9";"15,4";"14,6";"81,0";"87,0";"79,0";"11,7";"12,8";"11,2";"1016,1";"1016,2";"1015,8";"6,4";"202,0";"11,3";"1667,30";"0,0"
"27/09/2023";"1400";"14,8";"15,8";"14,6";"73,0";"82,0";"72,0";"9,9";"12,4";"9,8";"1016,2";"1016,3";"1016,0";"7,1";"206,0";"12,3";"1563,30";"0,0"
"27/09/2023";"1500";"15,0";"15,6";"14,4";"70,0";"77,0";"67,0";"9,6";"10,9";"9,3";"1016,5";"1016,5";"1016,2";"6,4";"202,0";"12,3";"1948,10";"0,0"
"27/09/2023";"1600";"14,9";"15,3";"14,4";"69,0";"73,0";"67,0";"9,3";"10,2";"8,4";"1016,6";"1016,8";"1016,5";"5,9";"199,0";"12,5";"1719,20";"0,0"
"27/09/2023";"1700";"14,3";"15,8";"14,2";"76,0";"76,0";"66,0";"10,1";"10,2";"8,6";"1016,7";"1016,7";"1016,5";"5,5";"202,0";"11,5";"1553,70";"0,0"
"27/09/2023";"1800";"14,3";"14,9";"13,9";"73,0";"76,0";"68,0";"9,6";"10,0";"8,8";"1017,0";"1017,0";"1016,7";"5,2";"194,0";"10,4";"870,80";"0,0"
"27/09/2023";"1900";"14,3";"14,7";"14,2";"78,0";"78,0";"71,0";"10,4";"10,4";"9,1";"1017,0";"1017,0";"1016,9";"4,6";"197,0";"9,1";"809,90";"0,0"
"27/09/2023";"2000";"13,8";"14,3";"13,7";"75,0";"78,0";"75,0";"9,5";"10,5";"9,5";"1017,3";"1017,3";"1017,0";"4,3";"198,0";"10,0";"467,20";"0,0"
"27/09/2023";"2100";"13,4";"14,5";"13,3";"79,0";"80,0";"73,0";"9,8";"10,2";"9,3";"1017,7";"1017,7";"1017,3";"3,6";"199,0";"8,8";"398,40";"0,0"
"27/09/2023";"2200";"12,6";"13,4";"12,6";"88,0";"88,0";"79,0";"10,6";"10,7";"9,7";"1018,0";"1018,0";"1017,7";"2,8";"212,0";"6,8";"17,90";"0,0"
"27/09/2023";"2300";"12,4";"12,7";"12,4";"88,0";"88,0";"86,0";"10,6";"10,8";"10,4";"1018,5";"1018,5";"1018,0";"3,2";"214,0";"5,5";"";"0,0"
"28/09/2023";"0000";"12,9";"13,1";"12,4";"93,0";"93,0";"88,0";"11,8";"11,8";"10,6";"1018,9";"1018,9";"1018,5";"2,6";"220,0";"5,2";"";"0,0"
"28/09/2023";"0100";"13,2";"13,2";"12,8";"95,0";"97,0";"93,0";"12,5";"12,6";"11,8";"1019,0";"1019,0";"1018,8";"1,2";"178,0";"5,5";"";"0,0"
"28/09/2023";"0200";"13,6";"13,7";"13,2";"91,0";"95,0";"90,0";"12,2";"12,6";"11,9";"1019,3";"1019,4";"1019,0";"1,8";"166,0";"4,2";"";"0,0"
"28/09/2023";"0300";"12,9";"13,7";"12,9";"96,0";"96,0";"91,0";"12,3";"12,4";"12,0";"1019,2";"1019,3";"1019,1";"1,2";"180,0";"4,2";"";"0,0"
"28/09/2023";"0400";"12,5";"13,0";"12,2";"100,0";"100,0";"96,0";"12,5";"12,5";"12,0";"1019,0";"1019,2";"1019,0";"1,1";"178,0";"2,6";"";"0,0"
"28/09/2023";"0500";"13,6";"13,6";"12,4";"97,0";"100,0";"97,0";"13,1";"13,2";"12,3";"1018,8";"1019,0";"1018,7";"1,0";"181,0";"2,6";"";"0,0"
"28/09/2023";"0600";"14,1";"14,1";"13,6";"94,0";"97,0";"93,0";"13,1";"13,4";"12,7";"1018,5";"1018,8";"1018,5";"0,7";"168,0";"2,9";"";"0,0"
"28/09/2023";"0700";"14,6";"14,6";"13,5";"85,0";"94,0";"85,0";"12,2";"13,3";"12,2";"1018,5";"1018,7";"1018,4";"2,3";"94,0";"8,4";"";"0,0"
"28/09/2023";"0800";"14,5";"14,9";"14,5";"83,0";"85,0";"82,0";"11,6";"12,1";"11,6";"1018,8";"1018,8";"1018,5";"1,9";"95,0";"5,2";"";"0,0"
"28/09/2023";"0900";"14,6";"14,6";"14,0";"90,0";"90,0";"83,0";"13,0";"13,0";"11,6";"1019,2";"1019,3";"1018,8";"1,9";"101,0";"4,8";"";"0,0"
"28/09/2023";"1000";"16,2";"16,2";"14,4";"79,0";"90,0";"79,0";"12,5";"13,0";"12,4";"1020,0";"1020,0";"1019,2";"1,6";"102,0";"5,0";"155,80";"0,0"
"28/09/2023";"1100";"16,2";"16,3";"15,5";"82,0";"83,0";"79,0";"13,1";"13,2";"12,4";"1020,9";"1020,9";"1020,0";"3,3";"85,0";"6,3";"483,00";"0,0"
"28/09/2023";"1200";"17,7";"17,8";"16,1";"70,0";"82,0";"70,0";"12,2";"13,2";"11,7";"1021,3";"1021,3";"1020,9";"4,1";"88,0";"8,0";"1429,10";"0,0"
"28/09/2023";"1300";"18,5";"18,7";"17,7";"64,0";"71,0";"63,0";"11,6";"12,6";"11,4";"1021,6";"1021,7";"1021,2";"4,4";"80,0";"8,4";"2348,00";"0,0"
"28/09/2023";"1400";"19,2";"19,2";"18,3";"68,0";"69,0";"63,0";"13,2";"13,2";"11,4";"1021,7";"1021,7";"1021,6";"4,8";"84,0";"8,8";"2931,30";"0,0"
"28/09/2023";"1500";"18,9";"19,3";"18,0";"65,0";"70,0";"62,0";"12,1";"13,2";"11,2";"1021,5";"1021,7";"1021,4";"5,1";"79,0";"10,3";"2092,20";"0,0"
"28/09/2023";"1600";"18,6";"19,4";"18,3";"64,0";"67,0";"62,0";"11,7";"12,7";"11,3";"1021,4";"1021,6";"1021,4";"4,7";"75,0";"9,1";"1840,60";"0,0"
"28/09/2023";"1700";"19,1";"19,1";"18,2";"67,0";"70,0";"62,0";"12,7";"12,9";"11,6";"1020,8";"1021,4";"1020,7";"4,9";"76,0";"10,1";"1442,60";"0,0"
"28/09/2023";"1800";"19,1";"19,5";"18,7";"64,0";"67,0";"63,0";"12,3";"12,8";"11,8";"1020,1";"1020,8";"1020,0";"5,2";"79,0";"10,1";"2476,70";"0,0"
"28/09/2023";"1900";"18,6";"19,3";"18,6";"66,0";"67,0";"63,0";"12,2";"12,8";"11,8";"1019,6";"1020,1";"1019,6";"5,2";"79,0";"11,7";"2159,00";"0,0"
"28/09/2023";"2000";"18,2";"18,8";"18,2";"68,0";"68,0";"64,0";"12,1";"12,6";"11,6";"1019,9";"1019,9";"1019,6";"5,2";"75,0";"11,1";"1388,10";"0,0"
"28/09/2023";"2100";"17,3";"18,2";"17,3";"73,0";"73,0";"67,0";"12,3";"12,6";"11,9";"1020,4";"1020,5";"1019,9";"4,1";"73,0";"9,8";"476,00";"0,0"
"28/09/2023";"2200";"16,7";"17,3";"16,7";"82,0";"82,0";"73,0";"13,6";"13,6";"12,4";"1021,0";"1021,1";"1020,4";"4,1";"75,0";"9,5";"40,10";"0,0"
"28/09/2023";"2300";"16,4";"16,7";"16,4";"83,0";"83,0";"82,0";"13,5";"13,7";"13,4";"1021,2";"1021,2";"1020,9";"3,2";"83,0";"8,0";"";"0,0"
"29/09/2023";"0000";"16,5";"16,6";"16,4";"86,0";"86,0";"82,0";"14,1";"14,1";"13,4";"1021,2";"1021,3";"1021,1";"4,0";"78,0";"8,4";"";"0,0"
"29/09/2023";"0100";"16,3";"16,5";"16,3";"87,0";"87,0";"85,0";"14,1";"14,2";"14,0";"1021,4";"1021,4";"1021,0";"3,4";"78,0";"7,8";"";"0,0"
"29/09/2023";"0200";"16,6";"16,6";"16,3";"86,0";"87,0";"83,0";"14,3";"14,3";"13,7";"1021,3";"1021,4";"1021,1";"4,4";"88,0";"8,1";"";"0,0"
"29/09/2023";"0300";"16,3";"16,7";"16,3";"89,0";"89,0";"85,0";"14,4";"14,4";"14,0";"1020,8";"1021,3";"1020,8";"3,7";"84,0";"9,2";"";"0,0"
"29/09/2023";"0400";"16,5";"16,5";"16,3";"84,0";"89,0";"84,0";"13,8";"14,6";"13,8";"1020,5";"1020,9";"1020,5";"2,9";"69,0";"7,2";"";"0,0"
"29/09/2023";"0500";"16,9";"17,1";"16,5";"74,0";"84,0";"71,0";"12,1";"13,7";"11,8";"1020,0";"1020,5";"1020,0";"3,8";"70,0";"8,9";"";"0,0"
"29/09/2023";"0600";"16,9";"17,0";"16,9";"76,0";"76,0";"72,0";"12,7";"12,7";"12,0";"1019,3";"1020,0";"1019,2";"4,2";"73,0";"8,1";"";"0,0"
"29/09/2023";"0700";"16,7";"16,9";"16,7";"80,0";"81,0";"76,0";"13,3";"13,3";"12,7";"1019,1";"1019,5";"1019,0";"3,4";"74,0";"7,7";"";"0,0"
"29/09/2023";"0800";"16,8";"16,8";"16,7";"83,0";"84,0";"80,0";"13,9";"14,0";"13,3";"1019,3";"1019,4";"1019,1";"3,0";"72,0";"6,9";"";"0,0"
"29/09/2023";"0900";"16,9";"16,9";"16,6";"81,0";"84,0";"81,0";"13,6";"14,0";"13,6";"1019,3";"1019,4";"1019,2";"4,1";"65,0";"7,8";"";"0,0"
"29/09/2023";"1000";"17,1";"17,1";"16,6";"80,0";"84,0";"80,0";"13,7";"13,9";"13,6";"1019,7";"1019,7";"1019,2";"3,7";"62,0";"8,0";"119,20";"0,0"
"29/09/2023";"1100";"17,8";"18,2";"17,1";"75,0";"80,0";"73,0";"13,4";"13,7";"13,0";"1020,2";"1020,2";"1019,7";"4,0";"62,0";"8,2";"560,50";"0,0"
"29/09/2023";"1200";"19,2";"19,7";"17,8";"70,0";"76,0";"68,0";"13,6";"13,8";"13,0";"1020,3";"1020,3";"1020,0";"5,7";"53,0";"12,6";"1370,00";"0,0"
"29/09/2023";"1300";"19,5";"20,0";"18,9";"69,0";"71,0";"67,0";"13,6";"14,4";"13,1";"1020,2";"1020,4";"1020,1";"4,9";"48,0";"13,9";"1922,50";"0,0"
"29/09/2023";"1400";"20,2";"20,6";"19,4";"69,0";"72,0";"68,0";"14,3";"15,0";"13,6";"1019,6";"1020,2";"1019,6";"6,1";"43,0";"11,6";"2684,00";"0,0"
"29/09/2023";"1500";"20,6";"21,0";"19,9";"67,0";"72,0";"67,0";"14,4";"15,1";"13,9";"1019,3";"1019,7";"1019,3";"5,5";"44,0";"10,7";"2544,10";"0,0"
"29/09/2023";"1600";"21,0";"21,3";"20,4";"69,0";"71,0";"66,0";"15,0";"15,4";"14,3";"1018,6";"1019,3";"1018,6";"5,6";"48,0";"10,7";"3329,60";"0,0"
"29/09/2023";"1700";"20,6";"21,2";"20,6";"69,0";"70,0";"66,0";"14,6";"15,3";"14,4";"1017,8";"1018,6";"1017,8";"5,9";"40,0";"11,1";"2980,00";"0,0"
"29/09/2023";"1800";"20,9";"21,4";"20,4";"70,0";"73,0";"68,0";"15,3";"16,1";"14,8";"1017,3";"1017,8";"1017,2";"5,7";"39,0";"10,1";"2569,80";"0,0"
"29/09/2023";"1900";"20,3";"21,2";"20,2";"73,0";"74,0";"69,0";"15,3";"15,8";"14,9";"1017,0";"1017,3";"1016,9";"4,7";"48,0";"10,6";"1937,70";"0,0"
"29/09/2023";"2000";"20,1";"20,8";"20,1";"75,0";"76,0";"72,0";"15,5";"15,9";"15,3";"1017,1";"1017,2";"1016,9";"3,4";"56,0";"7,7";"815,30";"0,0"
"29/09/2023";"2100";"18,3";"20,1";"18,3";"88,0";"88,0";"74,0";"16,3";"16,6";"15,2";"1016,7";"1017,1";"1016,6";"4,3";"79,0";"7,6";"285,40";"0,0"
"29/09/2023";"2200";"17,7";"18,3";"17,7";"92,0";"92,0";"88,0";"16,5";"16,5";"16,4";"1017,0";"1017,0";"1016,6";"2,8";"70,0";"7,9";"36,30";"0,0"
"29/09/2023";"2300";"17,3";"17,7";"17,3";"95,0";"95,0";"92,0";"16,5";"16,5";"16,3";"1017,0";"1017,1";"1016,9";"2,8";"71,0";"6,0";"";"0,0"
"30/09/2023";"0000";"16,7";"17,4";"16,5";"98,0";"98,0";"95,0";"16,5";"16,5";"16,0";"1017,4";"1017,4";"1017,0";"1,1";"77,0";"5,3";"";"0,0"
"30/09/2023";"0100";"16,0";"16,8";"15,9";"100,0";"100,0";"98,0";"16,0";"16,5";"15,9";"1017,9";"1017,9";"1017,4";"0,6";"147,0";"2,2";"";"0,0"
"30/09/2023";"0200";"15,9";"16,2";"15,8";"100,0";"100,0";"100,0";"15,9";"16,2";"15,8";"1017,3";"1017,9";"1017,3";"1,3";"131,0";"1,7";"";"0,0"
"30/09/2023";"0300";"15,5";"15,9";"15,1";"100,0";"100,0";"100,0";"15,5";"15,9";"15,1";"1017,1";"1017,4";"1017,1";"0,4";"150,0";"1,8";"";"0,0"
"30/09/2023";"0400";"15,1";"15,6";"15,0";"100,0";"100,0";"100,0";"15,1";"15,6";"15,0";"1016,7";"1017,1";"1016,7";"0,7";"209,0";"1,0";"";"0,0"
"30/09/2023";"0500";"14,8";"15,1";"14,5";"100,0";"100,0";"100,0";"14,8";"15,1";"14,5";"1016,4";"1016,7";"1016,4";"1,0";"243,0";"1,6";"";"0,0"
"30/09/2023";"0600";"14,9";"15,0";"14,6";"100,0";"100,0";"100,0";"14,9";"15,0";"14,6";"1016,1";"1016,5";"1016,1";"1,6";"215,0";"2,8";"";"0,0"
"30/09/2023";"0700";"16,0";"16,0";"14,8";"100,0";"100,0";"100,0";"16,0";"16,0";"14,8";"1016,4";"1016,4";"1016,0";"2,4";"228,0";"5,1";"";"0,0"
"30/09/2023";"0800";"14,6";"16,1";"14,5";"100,0";"100,0";"100,0";"14,6";"16,1";"14,5";"1017,0";"1017,0";"1016,4";"5,6";"200,0";"13,5";"0,20";"0,0"
"30/09/2023";"0900";"14,2";"14,7";"14,2";"97,0";"100,0";"97,0";"13,8";"14,7";"13,8";"1017,6";"1017,7";"1017,0";"4,6";"196,0";"12,2";"";"0,0"
"30/09/2023";"1000";"14,5";"14,6";"14,2";"91,0";"97,0";"91,0";"13,1";"13,8";"13,1";"1018,7";"1018,7";"1017,6";"4,4";"197,0";"10,0";"35,60";"0,0"
"30/09/2023";"1100";"14,7";"14,7";"14,4";"85,0";"92,0";"84,0";"12,3";"13,2";"12,0";"1019,8";"1019,8";"1018,7";"4,2";"204,0";"8,6";"300,90";"0,0"
"30/09/2023";"1200";"14,6";"14,8";"14,4";"82,0";"86,0";"79,0";"11,6";"12,3";"11,1";"1020,0";"1020,1";"1019,8";"3,5";"184,0";"8,2";"572,70";"0,0"
"30/09/2023";"1300";"13,6";"14,7";"13,5";"86,0";"87,0";"82,0";"11,4";"11,7";"11,1";"1020,6";"1020,7";"1020,1";"5,1";"208,0";"9,8";"536,60";"0,0"
"30/09/2023";"1400";"14,2";"14,3";"13,4";"81,0";"86,0";"80,0";"11,0";"11,4";"10,9";"1020,1";"1020,6";"1020,1";"4,7";"211,0";"8,8";"861,60";"0,0"
"30/09/2023";"1500";"14,3";"14,8";"14,0";"74,0";"82,0";"72,0";"9,8";"11,1";"9,5";"1019,8";"1020,2";"1019,7";"4,7";"200,0";"9,3";"1439,20";"0,0"
"30/09/2023";"1600";"14,6";"15,1";"14,2";"72,0";"76,0";"71,0";"9,7";"10,8";"9,4";"1019,5";"1019,9";"1019,5";"4,0";"198,0";"8,1";"1409,60";"0,0"
"30/09/2023";"1700";"15,0";"15,1";"14,2";"70,0";"76,0";"70,0";"9,6";"10,6";"9,2";"1018,6";"1019,5";"1018,6";"3,6";"188,0";"8,8";"1428,80";"0,0"
"30/09/2023";"1800";"15,0";"16,1";"14,5";"71,0";"72,0";"65,0";"9,9";"10,8";"8,7";"1018,0";"1018,6";"1017,9";"4,0";"188,0";"10,3";"2545,20";"0,0"
"30/09/2023";"1900";"14,0";"15,7";"14,0";"76,0";"77,0";"67,0";"9,8";"10,2";"8,9";"1018,5";"1018,5";"1018,0";"3,8";"196,0";"7,9";"1013,70";"0,0"
"30/09/2023";"2000";"14,1";"14,7";"14,0";"74,0";"78,0";"69,0";"9,5";"10,7";"8,7";"1018,8";"1018,8";"1018,5";"1,7";"173,0";"6,2";"558,70";"0,0"
"30/09/2023";"2100";"13,3";"14,1";"13,3";"74,0";"78,0";"73,0";"8,9";"10,0";"8,7";"1018,7";"1018,9";"1018,6";"1,9";"177,0";"4,7";"196,70";"0,0"
"30/09/2023";"2200";"12,0";"13,3";"12,0";"80,0";"80,0";"73,0";"8,7";"9,1";"8,1";"1018,8";"1018,9";"1018,6";"2,1";"188,0";"5,4";"23,00";"0,0"
"30/09/2023";"2300";"10,9";"12,0";"10,9";"87,0";"87,0";"80,0";"8,8";"9,1";"8,7";"1018,8";"1018,8";"1018,7";"1,3";"188,0";"3,9";"";"0,0"
